"split_id","peak_estimate"
"s15391_A",0.12
"s15391_B",0.12
"s15392_A",0.115
"s15392_B",0.115
"s15393_A",0.115
"s15393_B",0.12
"s15394_A",0.12
"s15394_B",0.12
"s15395_A",0.115
"s15395_B",0.115
"s15396_A",0.115
"s15396_B",0.12
"s15397_A",0.115
"s15397_B",0.12
"s15398_A",0.12
"s15398_B",0.115
"s15399_A",0.12
"s15399_B",0.12
"s15400_A",0.115
"s15400_B",0.115
"s15401_A",0.115
"s15401_B",0.115
"s15402_A",0.115
"s15402_B",0.115
"s15403_A",0.115
"s15403_B",0.115
"s15404_A",0.12
"s15404_B",0.12
"s15405_A",0.115
"s15405_B",0.115
"s15406_A",0.115
"s15406_B",0.115
"s15407_A",0.115
"s15407_B",0.12
"s15408_A",0.12
"s15408_B",0.12
"s15409_A",0.115
"s15409_B",0.115
"s15410_A",0.115
"s15410_B",0.115
"s15411_A",0.115
"s15411_B",0.115
"s15412_A",0.12
"s15412_B",0.12
"s15413_A",0.12
"s15413_B",0.12
"s15414_A",0.12
"s15414_B",0.115
"s15415_A",0.12
"s15415_B",0.12
"s15416_A",0.115
"s15416_B",0.115
"s15417_A",0.12
"s15417_B",0.115
"s15418_A",0.115
"s15418_B",0.115
"s15419_A",0.12
"s15419_B",0.12
"s15420_A",0.115
"s15420_B",0.12
"s15421_A",0.115
"s15421_B",0.11
"s15422_A",0.12
"s15422_B",0.12
"s15423_A",0.115
"s15423_B",0.12
"s15424_A",0.115
"s15424_B",0.115
"s15425_A",0.115
"s15425_B",0.115
"s15426_A",0.115
"s15426_B",0.12
"s15427_A",0.12
"s15427_B",0.12
"s15428_A",0.115
"s15428_B",0.115
"s15429_A",0.115
"s15429_B",0.115
"s15430_A",0.12
"s15430_B",0.12
"s15431_A",0.115
"s15431_B",0.115
"s15432_A",0.12
"s15432_B",0.12
"s15433_A",0.115
"s15433_B",0.115
"s15434_A",0.115
"s15434_B",0.115
"s15435_A",0.115
"s15435_B",0.115
"s15436_A",0.12
"s15436_B",0.12
"s15437_A",0.125
"s15437_B",0.12
"s15438_A",0.115
"s15438_B",0.115
"s15439_A",0.115
"s15439_B",0.115
"s15440_A",0.115
"s15440_B",0.115
"s15441_A",0.12
"s15441_B",0.12
"s15442_A",0.115
"s15442_B",0.115
"s15443_A",0.115
"s15443_B",0.115
"s15444_A",0.115
"s15444_B",0.11
"s15445_A",0.12
"s15445_B",0.12
"s15446_A",0.12
"s15446_B",0.12
"s15447_A",0.12
"s15447_B",0.12
"s15448_A",0.115
"s15448_B",0.115
"s15449_A",0.115
"s15449_B",0.115
"s15450_A",0.12
"s15450_B",0.12
"s15451_A",0.125
"s15451_B",0.12
"s15452_A",0.115
"s15452_B",0.115
"s15453_A",0.11
"s15453_B",0.11
"s15454_A",0.115
"s15454_B",0.115
"s15455_A",0.12
"s15455_B",0.12
"s15456_A",0.115
"s15456_B",0.115
"s15457_A",0.12
"s15457_B",0.12
"s15458_A",0.115
"s15458_B",0.115
"s15459_A",0.115
"s15459_B",0.115
"s15460_A",0.115
"s15460_B",0.115
"s15461_A",0.115
"s15461_B",0.115
"s15462_A",0.115
"s15462_B",0.115
"s15463_A",0.115
"s15463_B",0.115
"s15464_A",0.115
"s15464_B",0.115
"s15465_A",0.12
"s15465_B",0.115
"s15466_A",0.115
"s15466_B",0.115
"s15467_A",0.12
"s15467_B",0.115
"s15468_A",0.12
"s15468_B",0.12
"s15469_A",0.115
"s15469_B",0.115
"s15470_A",0.12
"s15470_B",0.12
"s15471_A",0.12
"s15471_B",0.12
"s15472_A",0.115
"s15472_B",0.115
"s15473_A",0.12
"s15473_B",0.115
"s15474_A",0.12
"s15474_B",0.12
"s15475_A",0.11
"s15475_B",0.115
"s15476_A",0.12
"s15476_B",0.12
"s15477_A",0.12
"s15477_B",0.115
"s15478_A",0.12
"s15478_B",0.12
"s15479_A",0.115
"s15479_B",0.115
"s15480_A",0.12
"s15480_B",0.115
"s15481_A",0.115
"s15481_B",0.12
"s15482_A",0.115
"s15482_B",0.115
"s15483_A",0.12
"s15483_B",0.12
"s15484_A",0.12
"s15484_B",0.12
"s15485_A",0.12
"s15485_B",0.12
"s15486_A",0.115
"s15486_B",0.115
"s15487_A",0.115
"s15487_B",0.115
"s15488_A",0.115
"s15488_B",0.12
"s15489_A",0.12
"s15489_B",0.12
"s15490_A",0.11
"s15490_B",0.11
"s15491_A",0.12
"s15491_B",0.12
"s15492_A",0.115
"s15492_B",0.115
"s15493_A",0.11
"s15493_B",0.11
"s15494_A",0.12
"s15494_B",0.12
"s15495_A",0.115
"s15495_B",0.115
"s15496_A",0.12
"s15496_B",0.12
"s15497_A",0.11
"s15497_B",0.115
"s15498_A",0.115
"s15498_B",0.115
"s15499_A",0.115
"s15499_B",0.115
"s15500_A",0.115
"s15500_B",0.115
"s15501_A",0.12
"s15501_B",0.12
"s15502_A",0.115
"s15502_B",0.115
"s15503_A",0.115
"s15503_B",0.115
"s15504_A",0.115
"s15504_B",0.115
"s15505_A",0.115
"s15505_B",0.115
"s15506_A",0.115
"s15506_B",0.12
"s15507_A",0.115
"s15507_B",0.12
"s15508_A",0.115
"s15508_B",0.115
"s15509_A",0.115
"s15509_B",0.115
"s15510_A",0.12
"s15510_B",0.115
"s15511_A",0.115
"s15511_B",0.115
"s15512_A",0.12
"s15512_B",0.12
"s15513_A",0.115
"s15513_B",0.115
"s15514_A",0.115
"s15514_B",0.115
"s15515_A",0.115
"s15515_B",0.12
"s15516_A",0.115
"s15516_B",0.115
"s15517_A",0.115
"s15517_B",0.115
"s15518_A",0.115
"s15518_B",0.115
"s15519_A",0.115
"s15519_B",0.115
"s15520_A",0.115
"s15520_B",0.115
"s15521_A",0.12
"s15521_B",0.12
"s15522_A",0.12
"s15522_B",0.12
"s15523_A",0.12
"s15523_B",0.12
"s15524_A",0.115
"s15524_B",0.115
"s15525_A",0.12
"s15525_B",0.12
"s15526_A",0.12
"s15526_B",0.12
"s15527_A",0.115
"s15527_B",0.115
"s15528_A",0.12
"s15528_B",0.12
"s15529_A",0.115
"s15529_B",0.115
"s15530_A",0.115
"s15530_B",0.115
"s15531_A",0.12
"s15531_B",0.12
"s15532_A",0.115
"s15532_B",0.115
"s15533_A",0.115
"s15533_B",0.115
"s15534_A",0.12
"s15534_B",0.12
"s15535_A",0.12
"s15535_B",0.115
"s15536_A",0.115
"s15536_B",0.115
"s15537_A",0.12
"s15537_B",0.12
"s15538_A",0.115
"s15538_B",0.115
"s15539_A",0.115
"s15539_B",0.115
"s15540_A",0.12
"s15540_B",0.12
"s15541_A",0.115
"s15541_B",0.115
"s15542_A",0.115
"s15542_B",0.12
"s15543_A",0.115
"s15543_B",0.115
"s15544_A",0.115
"s15544_B",0.115
"s15545_A",0.115
"s15545_B",0.12
"s15546_A",0.12
"s15546_B",0.12
"s15547_A",0.115
"s15547_B",0.12
"s15548_A",0.115
"s15548_B",0.115
"s15549_A",0.115
"s15549_B",0.11
"s15550_A",0.115
"s15550_B",0.115
"s15551_A",0.12
"s15551_B",0.12
"s15552_A",0.115
"s15552_B",0.115
"s15553_A",0.115
"s15553_B",0.115
"s15554_A",0.115
"s15554_B",0.115
"s15555_A",0.115
"s15555_B",0.12
"s15556_A",0.115
"s15556_B",0.12
"s15557_A",0.12
"s15557_B",0.12
"s15558_A",0.115
"s15558_B",0.115
"s15559_A",0.115
"s15559_B",0.115
"s15560_A",0.12
"s15560_B",0.125
"s15561_A",0.12
"s15561_B",0.115
"s15562_A",0.12
"s15562_B",0.115
"s15563_A",0.115
"s15563_B",0.115
"s15564_A",0.125
"s15564_B",0.12
"s15565_A",0.12
"s15565_B",0.12
"s15566_A",0.115
"s15566_B",0.115
"s15567_A",0.115
"s15567_B",0.115
"s15568_A",0.115
"s15568_B",0.115
"s15569_A",0.115
"s15569_B",0.115
"s15570_A",0.12
"s15570_B",0.115
"s15571_A",0.12
"s15571_B",0.115
"s15572_A",0.115
"s15572_B",0.12
"s15573_A",0.115
"s15573_B",0.115
"s15574_A",0.115
"s15574_B",0.115
"s15575_A",0.115
"s15575_B",0.115
"s15576_A",0.115
"s15576_B",0.12
"s15577_A",0.115
"s15577_B",0.115
"s15578_A",0.115
"s15578_B",0.115
"s15579_A",0.115
"s15579_B",0.115
"s15580_A",0.115
"s15580_B",0.115
"s15581_A",0.12
"s15581_B",0.12
"s15582_A",0.115
"s15582_B",0.115
"s15583_A",0.115
"s15583_B",0.115
"s15584_A",0.115
"s15584_B",0.115
"s15585_A",0.125
"s15585_B",0.125
"s15586_A",0.115
"s15586_B",0.115
"s15587_A",0.12
"s15587_B",0.12
"s15588_A",0.12
"s15588_B",0.115
"s15589_A",0.115
"s15589_B",0.115
"s15590_A",0.115
"s15590_B",0.12
"s15591_A",0.12
"s15591_B",0.12
"s15592_A",0.115
"s15592_B",0.115
"s15593_A",0.12
"s15593_B",0.12
"s15594_A",0.12
"s15594_B",0.12
"s15595_A",0.115
"s15595_B",0.11
"s15596_A",0.115
"s15596_B",0.115
"s15597_A",0.115
"s15597_B",0.115
"s15598_A",0.115
"s15598_B",0.115
"s15599_A",0.12
"s15599_B",0.12
"s15600_A",0.115
"s15600_B",0.115
"s15601_A",0.115
"s15601_B",0.115
"s15602_A",0.115
"s15602_B",0.115
"s15603_A",0.115
"s15603_B",0.115
"s15604_A",0.12
"s15604_B",0.12
"s15605_A",0.12
"s15605_B",0.12
"s15606_A",0.12
"s15606_B",0.12
"s15607_A",0.12
"s15607_B",0.12
"s15608_A",0.115
"s15608_B",0.115
"s15609_A",0.115
"s15609_B",0.12
"s15610_A",0.11
"s15610_B",0.11
"s15611_A",0.115
"s15611_B",0.115
"s15612_A",0.12
"s15612_B",0.12
"s15613_A",0.12
"s15613_B",0.12
"s15614_A",0.115
"s15614_B",0.115
"s15615_A",0.115
"s15615_B",0.115
"s15616_A",0.115
"s15616_B",0.115
"s15617_A",0.115
"s15617_B",0.115
"s15618_A",0.115
"s15618_B",0.115
"s15619_A",0.12
"s15619_B",0.12
"s15620_A",0.115
"s15620_B",0.115
"s15621_A",0.11
"s15621_B",0.11
"s15622_A",0.12
"s15622_B",0.12
"s15623_A",0.115
"s15623_B",0.115
"s15624_A",0.12
"s15624_B",0.115
"s15625_A",0.12
"s15625_B",0.12
"s15626_A",0.115
"s15626_B",0.115
"s15627_A",0.115
"s15627_B",0.12
"s15628_A",0.12
"s15628_B",0.12
"s15629_A",0.115
"s15629_B",0.12
"s15630_A",0.115
"s15630_B",0.115
"s15631_A",0.12
"s15631_B",0.12
"s15632_A",0.115
"s15632_B",0.115
"s15633_A",0.115
"s15633_B",0.115
"s15634_A",0.115
"s15634_B",0.115
"s15635_A",0.12
"s15635_B",0.12
"s15636_A",0.115
"s15636_B",0.115
"s15637_A",0.115
"s15637_B",0.115
"s15638_A",0.12
"s15638_B",0.12
"s15639_A",0.115
"s15639_B",0.115
"s15640_A",0.12
"s15640_B",0.115
"s15641_A",0.12
"s15641_B",0.115
"s15642_A",0.12
"s15642_B",0.12
"s15643_A",0.12
"s15643_B",0.12
"s15644_A",0.12
"s15644_B",0.12
"s15645_A",0.115
"s15645_B",0.115
"s15646_A",0.115
"s15646_B",0.115
"s15647_A",0.12
"s15647_B",0.12
"s15648_A",0.12
"s15648_B",0.115
"s15649_A",0.115
"s15649_B",0.115
"s15650_A",0.115
"s15650_B",0.115
"s15651_A",0.11
"s15651_B",0.11
"s15652_A",0.115
"s15652_B",0.115
"s15653_A",0.125
"s15653_B",0.12
"s15654_A",0.115
"s15654_B",0.115
"s15655_A",0.115
"s15655_B",0.115
"s15656_A",0.12
"s15656_B",0.12
"s15657_A",0.115
"s15657_B",0.115
"s15658_A",0.115
"s15658_B",0.115
"s15659_A",0.115
"s15659_B",0.11
"s15660_A",0.12
"s15660_B",0.12
"s15661_A",0.115
"s15661_B",0.115
"s15662_A",0.115
"s15662_B",0.12
"s15663_A",0.115
"s15663_B",0.115
"s15664_A",0.115
"s15664_B",0.115
"s15665_A",0.115
"s15665_B",0.12
"s15666_A",0.115
"s15666_B",0.115
"s15667_A",0.12
"s15667_B",0.115
"s15668_A",0.11
"s15668_B",0.115
"s15669_A",0.12
"s15669_B",0.12
"s15670_A",0.115
"s15670_B",0.115
"s15671_A",0.115
"s15671_B",0.115
"s15672_A",0.115
"s15672_B",0.115
"s15673_A",0.12
"s15673_B",0.12
"s15674_A",0.115
"s15674_B",0.115
"s15675_A",0.115
"s15675_B",0.12
"s15676_A",0.125
"s15676_B",0.125
"s15677_A",0.12
"s15677_B",0.12
"s15678_A",0.12
"s15678_B",0.12
"s15679_A",0.115
"s15679_B",0.115
"s15680_A",0.12
"s15680_B",0.115
"s15681_A",0.115
"s15681_B",0.12
"s15682_A",0.12
"s15682_B",0.12
"s15683_A",0.115
"s15683_B",0.115
"s15684_A",0.12
"s15684_B",0.115
"s15685_A",0.12
"s15685_B",0.115
"s15686_A",0.115
"s15686_B",0.115
"s15687_A",0.115
"s15687_B",0.115
"s15688_A",0.115
"s15688_B",0.12
"s15689_A",0.115
"s15689_B",0.115
"s15690_A",0.115
"s15690_B",0.115
"s15691_A",0.12
"s15691_B",0.12
"s15692_A",0.115
"s15692_B",0.115
"s15693_A",0.115
"s15693_B",0.115
"s15694_A",0.12
"s15694_B",0.12
"s15695_A",0.12
"s15695_B",0.12
"s15696_A",0.115
"s15696_B",0.115
"s15697_A",0.12
"s15697_B",0.12
"s15698_A",0.115
"s15698_B",0.115
"s15699_A",0.11
"s15699_B",0.115
"s15700_A",0.115
"s15700_B",0.115
"s15701_A",0.12
"s15701_B",0.12
"s15702_A",0.12
"s15702_B",0.12
"s15703_A",0.115
"s15703_B",0.115
"s15704_A",0.12
"s15704_B",0.12
"s15705_A",0.115
"s15705_B",0.115
"s15706_A",0.115
"s15706_B",0.115
"s15707_A",0.115
"s15707_B",0.115
"s15708_A",0.115
"s15708_B",0.115
"s15709_A",0.115
"s15709_B",0.115
"s15710_A",0.12
"s15710_B",0.12
"s15711_A",0.12
"s15711_B",0.115
"s15712_A",0.12
"s15712_B",0.12
"s15713_A",0.115
"s15713_B",0.115
"s15714_A",0.115
"s15714_B",0.115
"s15715_A",0.12
"s15715_B",0.115
"s15716_A",0.12
"s15716_B",0.12
"s15717_A",0.115
"s15717_B",0.115
"s15718_A",0.125
"s15718_B",0.12
"s15719_A",0.12
"s15719_B",0.12
"s15720_A",0.12
"s15720_B",0.12
"s15721_A",0.115
"s15721_B",0.115
"s15722_A",0.12
"s15722_B",0.12
"s15723_A",0.115
"s15723_B",0.115
"s15724_A",0.115
"s15724_B",0.115
"s15725_A",0.12
"s15725_B",0.12
"s15726_A",0.115
"s15726_B",0.12
"s15727_A",0.12
"s15727_B",0.12
"s15728_A",0.12
"s15728_B",0.12
"s15729_A",0.115
"s15729_B",0.115
"s15730_A",0.12
"s15730_B",0.12
"s15731_A",0.12
"s15731_B",0.12
"s15732_A",0.115
"s15732_B",0.115
"s15733_A",0.115
"s15733_B",0.115
"s15734_A",0.115
"s15734_B",0.115
"s15735_A",0.12
"s15735_B",0.115
"s15736_A",0.12
"s15736_B",0.12
"s15737_A",0.115
"s15737_B",0.115
"s15738_A",0.115
"s15738_B",0.12
"s15739_A",0.115
"s15739_B",0.12
"s15740_A",0.12
"s15740_B",0.12
"s15741_A",0.115
"s15741_B",0.115
"s15742_A",0.12
"s15742_B",0.115
"s15743_A",0.12
"s15743_B",0.115
"s15744_A",0.115
"s15744_B",0.115
"s15745_A",0.115
"s15745_B",0.12
"s15746_A",0.115
"s15746_B",0.115
"s15747_A",0.12
"s15747_B",0.115
"s15748_A",0.12
"s15748_B",0.12
"s15749_A",0.115
"s15749_B",0.115
"s15750_A",0.115
"s15750_B",0.115
"s15751_A",0.115
"s15751_B",0.115
"s15752_A",0.12
"s15752_B",0.12
"s15753_A",0.12
"s15753_B",0.12
"s15754_A",0.12
"s15754_B",0.12
"s15755_A",0.115
"s15755_B",0.115
"s15756_A",0.115
"s15756_B",0.115
"s15757_A",0.12
"s15757_B",0.115
"s15758_A",0.12
"s15758_B",0.12
"s15759_A",0.11
"s15759_B",0.11
"s15760_A",0.115
"s15760_B",0.12
"s15761_A",0.12
"s15761_B",0.12
"s15762_A",0.115
"s15762_B",0.115
"s15763_A",0.11
"s15763_B",0.11
"s15764_A",0.115
"s15764_B",0.115
"s15765_A",0.115
"s15765_B",0.11
"s15766_A",0.115
"s15766_B",0.115
"s15767_A",0.115
"s15767_B",0.115
"s15768_A",0.115
"s15768_B",0.115
"s15769_A",0.115
"s15769_B",0.115
"s15770_A",0.12
"s15770_B",0.115
"s15771_A",0.115
"s15771_B",0.12
"s15772_A",0.115
"s15772_B",0.115
"s15773_A",0.12
"s15773_B",0.12
"s15774_A",0.115
"s15774_B",0.12
"s15775_A",0.125
"s15775_B",0.12
"s15776_A",0.11
"s15776_B",0.115
"s15777_A",0.12
"s15777_B",0.115
"s15778_A",0.115
"s15778_B",0.115
"s15779_A",0.115
"s15779_B",0.115
"s15780_A",0.11
"s15780_B",0.11
"s15781_A",0.12
"s15781_B",0.12
"s15782_A",0.12
"s15782_B",0.12
"s15783_A",0.12
"s15783_B",0.115
"s15784_A",0.12
"s15784_B",0.12
"s15785_A",0.11
"s15785_B",0.11
"s15786_A",0.12
"s15786_B",0.12
"s15787_A",0.12
"s15787_B",0.12
"s15788_A",0.115
"s15788_B",0.115
"s15789_A",0.12
"s15789_B",0.12
"s15790_A",0.12
"s15790_B",0.12
"s15791_A",0.115
"s15791_B",0.115
"s15792_A",0.12
"s15792_B",0.12
"s15793_A",0.115
"s15793_B",0.115
"s15794_A",0.115
"s15794_B",0.12
"s15795_A",0.11
"s15795_B",0.11
"s15796_A",0.12
"s15796_B",0.12
"s15797_A",0.115
"s15797_B",0.115
"s15798_A",0.12
"s15798_B",0.12
"s15799_A",0.115
"s15799_B",0.115
"s15800_A",0.115
"s15800_B",0.115
"s15801_A",0.115
"s15801_B",0.115
"s15802_A",0.12
"s15802_B",0.115
"s15803_A",0.12
"s15803_B",0.115
"s15804_A",0.115
"s15804_B",0.115
"s15805_A",0.115
"s15805_B",0.115
"s15806_A",0.115
"s15806_B",0.12
"s15807_A",0.115
"s15807_B",0.12
"s15808_A",0.12
"s15808_B",0.12
"s15809_A",0.12
"s15809_B",0.115
"s15810_A",0.12
"s15810_B",0.12
"s15811_A",0.12
"s15811_B",0.12
"s15812_A",0.115
"s15812_B",0.115
"s15813_A",0.115
"s15813_B",0.115
"s15814_A",0.11
"s15814_B",0.11
"s15815_A",0.115
"s15815_B",0.115
"s15816_A",0.115
"s15816_B",0.115
"s15817_A",0.115
"s15817_B",0.115
"s15818_A",0.115
"s15818_B",0.12
"s15819_A",0.115
"s15819_B",0.115
"s15820_A",0.115
"s15820_B",0.11
"s15821_A",0.115
"s15821_B",0.115
"s15822_A",0.115
"s15822_B",0.115
"s15823_A",0.11
"s15823_B",0.11
"s15824_A",0.115
"s15824_B",0.115
"s15825_A",0.115
"s15825_B",0.115
"s15826_A",0.115
"s15826_B",0.12
"s15827_A",0.12
"s15827_B",0.12
"s15828_A",0.115
"s15828_B",0.115
"s15829_A",0.115
"s15829_B",0.115
"s15830_A",0.115
"s15830_B",0.12
"s15831_A",0.115
"s15831_B",0.115
"s15832_A",0.115
"s15832_B",0.115
"s15833_A",0.12
"s15833_B",0.12
"s15834_A",0.12
"s15834_B",0.12
"s15835_A",0.115
"s15835_B",0.115
"s15836_A",0.12
"s15836_B",0.125
"s15837_A",0.12
"s15837_B",0.12
"s15838_A",0.12
"s15838_B",0.12
"s15839_A",0.115
"s15839_B",0.12
"s15840_A",0.115
"s15840_B",0.115
"s15841_A",0.12
"s15841_B",0.115
"s15842_A",0.12
"s15842_B",0.12
"s15843_A",0.12
"s15843_B",0.12
"s15844_A",0.115
"s15844_B",0.115
"s15845_A",0.115
"s15845_B",0.115
"s15846_A",0.115
"s15846_B",0.115
"s15847_A",0.12
"s15847_B",0.115
"s15848_A",0.115
"s15848_B",0.115
"s15849_A",0.12
"s15849_B",0.12
"s15850_A",0.12
"s15850_B",0.12
"s15851_A",0.115
"s15851_B",0.115
"s15852_A",0.115
"s15852_B",0.115
"s15853_A",0.12
"s15853_B",0.12
"s15854_A",0.115
"s15854_B",0.12
"s15855_A",0.12
"s15855_B",0.12
"s15856_A",0.125
"s15856_B",0.125
"s15857_A",0.115
"s15857_B",0.115
"s15858_A",0.115
"s15858_B",0.115
"s15859_A",0.12
"s15859_B",0.12
"s15860_A",0.12
"s15860_B",0.12
"s15861_A",0.12
"s15861_B",0.115
"s15862_A",0.12
"s15862_B",0.115
"s15863_A",0.115
"s15863_B",0.12
"s15864_A",0.115
"s15864_B",0.115
"s15865_A",0.115
"s15865_B",0.12
"s15866_A",0.12
"s15866_B",0.115
"s15867_A",0.12
"s15867_B",0.12
"s15868_A",0.12
"s15868_B",0.12
"s15869_A",0.115
"s15869_B",0.12
"s15870_A",0.115
"s15870_B",0.115
"s15871_A",0.12
"s15871_B",0.12
"s15872_A",0.115
"s15872_B",0.12
"s15873_A",0.115
"s15873_B",0.115
"s15874_A",0.115
"s15874_B",0.115
"s15875_A",0.12
"s15875_B",0.12
"s15876_A",0.12
"s15876_B",0.115
"s15877_A",0.12
"s15877_B",0.115
"s15878_A",0.125
"s15878_B",0.125
"s15879_A",0.115
"s15879_B",0.115
"s15880_A",0.11
"s15880_B",0.11
"s15881_A",0.12
"s15881_B",0.115
"s15882_A",0.12
"s15882_B",0.12
"s15883_A",0.115
"s15883_B",0.115
"s15884_A",0.115
"s15884_B",0.115
"s15885_A",0.12
"s15885_B",0.12
"s15886_A",0.12
"s15886_B",0.115
"s15887_A",0.12
"s15887_B",0.12
"s15888_A",0.115
"s15888_B",0.115
"s15889_A",0.115
"s15889_B",0.115
"s15890_A",0.115
"s15890_B",0.115
"s15891_A",0.115
"s15891_B",0.115
"s15892_A",0.125
"s15892_B",0.12
"s15893_A",0.12
"s15893_B",0.12
"s15894_A",0.115
"s15894_B",0.115
"s15895_A",0.115
"s15895_B",0.115
"s15896_A",0.12
"s15896_B",0.12
"s15897_A",0.115
"s15897_B",0.115
"s15898_A",0.125
"s15898_B",0.125
"s15899_A",0.12
"s15899_B",0.12
"s15900_A",0.115
"s15900_B",0.115
"s15901_A",0.115
"s15901_B",0.115
"s15902_A",0.12
"s15902_B",0.125
"s15903_A",0.12
"s15903_B",0.12
"s15904_A",0.115
"s15904_B",0.12
"s15905_A",0.115
"s15905_B",0.11
"s15906_A",0.12
"s15906_B",0.12
"s15907_A",0.115
"s15907_B",0.115
"s15908_A",0.12
"s15908_B",0.115
"s15909_A",0.115
"s15909_B",0.115
"s15910_A",0.115
"s15910_B",0.12
"s15911_A",0.12
"s15911_B",0.12
"s15912_A",0.115
"s15912_B",0.115
"s15913_A",0.115
"s15913_B",0.115
"s15914_A",0.115
"s15914_B",0.12
"s15915_A",0.115
"s15915_B",0.115
"s15916_A",0.115
"s15916_B",0.115
"s15917_A",0.12
"s15917_B",0.12
"s15918_A",0.115
"s15918_B",0.115
"s15919_A",0.115
"s15919_B",0.115
"s15920_A",0.115
"s15920_B",0.115
"s15921_A",0.12
"s15921_B",0.12
"s15922_A",0.11
"s15922_B",0.115
"s15923_A",0.115
"s15923_B",0.115
"s15924_A",0.12
"s15924_B",0.12
"s15925_A",0.115
"s15925_B",0.115
"s15926_A",0.115
"s15926_B",0.115
"s15927_A",0.115
"s15927_B",0.115
"s15928_A",0.115
"s15928_B",0.115
"s15929_A",0.115
"s15929_B",0.115
"s15930_A",0.12
"s15930_B",0.12
"s15931_A",0.115
"s15931_B",0.115
"s15932_A",0.12
"s15932_B",0.12
"s15933_A",0.115
"s15933_B",0.115
"s15934_A",0.115
"s15934_B",0.115
"s15935_A",0.115
"s15935_B",0.115
"s15936_A",0.12
"s15936_B",0.12
"s15937_A",0.12
"s15937_B",0.12
"s15938_A",0.115
"s15938_B",0.115
"s15939_A",0.115
"s15939_B",0.115
"s15940_A",0.115
"s15940_B",0.115
"s15941_A",0.12
"s15941_B",0.12
"s15942_A",0.12
"s15942_B",0.12
"s15943_A",0.12
"s15943_B",0.12
"s15944_A",0.115
"s15944_B",0.12
"s15945_A",0.12
"s15945_B",0.12
"s15946_A",0.12
"s15946_B",0.115
"s15947_A",0.115
"s15947_B",0.12
"s15948_A",0.115
"s15948_B",0.115
"s15949_A",0.115
"s15949_B",0.115
"s15950_A",0.11
"s15950_B",0.115
"s15951_A",0.115
"s15951_B",0.115
"s15952_A",0.115
"s15952_B",0.115
"s15953_A",0.12
"s15953_B",0.12
"s15954_A",0.115
"s15954_B",0.115
"s15955_A",0.115
"s15955_B",0.115
"s15956_A",0.115
"s15956_B",0.115
"s15957_A",0.115
"s15957_B",0.115
"s15958_A",0.12
"s15958_B",0.12
"s15959_A",0.12
"s15959_B",0.12
"s15960_A",0.12
"s15960_B",0.12
"s15961_A",0.12
"s15961_B",0.115
"s15962_A",0.11
"s15962_B",0.11
"s15963_A",0.12
"s15963_B",0.12
"s15964_A",0.115
"s15964_B",0.115
"s15965_A",0.115
"s15965_B",0.12
"s15966_A",0.115
"s15966_B",0.115
"s15967_A",0.12
"s15967_B",0.12
"s15968_A",0.115
"s15968_B",0.115
"s15969_A",0.12
"s15969_B",0.115
"s15970_A",0.12
"s15970_B",0.12
"s15971_A",0.115
"s15971_B",0.115
"s15972_A",0.12
"s15972_B",0.12
"s15973_A",0.12
"s15973_B",0.12
"s15974_A",0.115
"s15974_B",0.115
"s15975_A",0.12
"s15975_B",0.115
"s15976_A",0.125
"s15976_B",0.125
"s15977_A",0.115
"s15977_B",0.115
"s15978_A",0.12
"s15978_B",0.12
"s15979_A",0.12
"s15979_B",0.12
"s15980_A",0.115
"s15980_B",0.11
"s15981_A",0.115
"s15981_B",0.12
"s15982_A",0.115
"s15982_B",0.115
"s15983_A",0.12
"s15983_B",0.12
"s15984_A",0.12
"s15984_B",0.12
"s15985_A",0.12
"s15985_B",0.12
"s15986_A",0.12
"s15986_B",0.12
"s15987_A",0.12
"s15987_B",0.12
"s15988_A",0.115
"s15988_B",0.115
"s15989_A",0.115
"s15989_B",0.115
"s15990_A",0.115
"s15990_B",0.115
"s15991_A",0.115
"s15991_B",0.12
"s15992_A",0.115
"s15992_B",0.115
"s15993_A",0.12
"s15993_B",0.12
"s15994_A",0.115
"s15994_B",0.115
"s15995_A",0.115
"s15995_B",0.115
"s15996_A",0.115
"s15996_B",0.115
"s15997_A",0.115
"s15997_B",0.115
"s15998_A",0.115
"s15998_B",0.12
"s15999_A",0.12
"s15999_B",0.12
"s16000_A",0.12
"s16000_B",0.12
"s16001_A",0.12
"s16001_B",0.12
"s16002_A",0.115
"s16002_B",0.115
"s16003_A",0.115
"s16003_B",0.115
"s16004_A",0.115
"s16004_B",0.115
"s16005_A",0.115
"s16005_B",0.115
"s16006_A",0.12
"s16006_B",0.12
"s16007_A",0.115
"s16007_B",0.115
"s16008_A",0.115
"s16008_B",0.115
"s16009_A",0.115
"s16009_B",0.115
"s16010_A",0.115
"s16010_B",0.115
"s16011_A",0.12
"s16011_B",0.12
"s16012_A",0.12
"s16012_B",0.12
"s16013_A",0.115
"s16013_B",0.115
"s16014_A",0.115
"s16014_B",0.115
"s16015_A",0.115
"s16015_B",0.115
"s16016_A",0.115
"s16016_B",0.115
"s16017_A",0.12
"s16017_B",0.12
"s16018_A",0.115
"s16018_B",0.115
"s16019_A",0.12
"s16019_B",0.12
"s16020_A",0.115
"s16020_B",0.115
"s16021_A",0.12
"s16021_B",0.12
"s16022_A",0.12
"s16022_B",0.12
"s16023_A",0.115
"s16023_B",0.115
"s16024_A",0.12
"s16024_B",0.12
"s16025_A",0.12
"s16025_B",0.12
"s16026_A",0.115
